event_id,timestamp,latitude,longitude,water_depth_cm,rainfall_mm,duration_hrs,road_id,ward,affected_area_sqm
EVT00773,2022-11-19 00:00,19.23751,72.7895,6.2,26.5,22.0,R0441,Ward_17,44801.0
EVT00774,2023-12-17 00:00,18.8792,72.79956,24.1,54.8,3.5,R0038,Ward_6,18732.0
EVT00775,2024-02-24 00:00,18.9316,72.95434,4.5,4.8,3.0,R0038,Ward_1,36183.0
EVT00776,2022-05-04 00:00,19.1646,72.84846,13.0,30.9,2.6,R0298,Ward_21,48286.0
EVT00777,2019-02-15 00:00,19.25764,72.91513,12.2,31.0,19.1,R0054,Ward_20,6187.0
EVT00778,2023-10-12 00:00,19.15166,72.81589,26.9,80.7,22.3,R0095,Ward_3,35941.0
EVT00779,2023-02-07 00:00,18.90663,72.86958,5.7,8.3,6.4,R0025,Ward_23,4063.0
EVT00780,2020-10-01 00:00,18.99816,72.89175,6.7,22.8,19.8,R0362,Ward_16,30312.0
EVT00781,2022-12-30 00:00,18.94443,72.83625,15.8,48.7,14.6,R0440,Ward_2,22182.0
EVT00782,2017-08-18 00:00,19.07303,72.7883,21.8,50.7,7.1,R0449,Ward_18,28814.0
EVT00783,2023-12-15 00:00,18.94574,72.79852,56.1,176.6,2.7,R0095,Ward_11,37839.0
EVT00784,2022-01-21 00:00,18.96109,72.86077,7.6,11.1,7.8,R0211,Ward_17,32066.0
EVT00785,2019-04-13 00:00,18.9573,72.82772,22.5,76.5,17.9,R0271,Ward_1,32777.0
EVT00786,2023-11-15 00:00,19.25726,72.82788,13.5,31.7,4.7,R0031,Ward_3,24747.0
EVT00787,2023-11-21 00:00,19.23108,72.78389,13.9,29.3,19.8,R0040,Ward_22,38245.0
EVT00788,2023-10-05 00:00,19.15644,72.77276,35.2,109.7,16.5,R0163,Ward_19,38592.0
EVT00789,2022-03-16 00:00,19.23579,72.93056,6.0,9.9,16.6,R0033,Ward_19,13196.0
EVT00790,2023-09-27 00:00,19.20589,72.87368,16.1,60.2,19.7,R0189,Ward_16,15082.0
EVT00791,2023-10-08 00:00,19.06563,72.89556,2.5,11.3,5.4,R0300,Ward_6,2231.0
EVT00792,2020-08-03 00:00,19.01116,72.87694,3.0,11.7,8.5,R0407,Ward_13,23235.0
EVT00793,2017-01-02 00:00,19.22964,72.874,17.7,53.5,18.0,R0197,Ward_14,47487.0
EVT00794,2019-09-10 00:00,19.21934,72.9513,8.4,27.3,23.8,R0323,Ward_5,20031.0
EVT00795,2022-11-01 00:00,18.87558,72.95202,1.3,11.6,21.8,R0077,Ward_19,47308.0
EVT00796,2020-09-16 00:00,18.9568,72.77377,3.4,12.7,4.4,R0172,Ward_7,1182.0
EVT00797,2021-07-29 00:00,19.02689,72.83981,28.5,95.5,7.4,R0097,Ward_16,30381.0
EVT00798,2017-03-16 00:00,19.06965,72.87007,9.8,8.9,12.2,R0340,Ward_2,17733.0
EVT00799,2023-05-01 00:00,18.9124,72.98918,1.5,0.0,12.0,R0148,Ward_5,11834.0
EVT00800,2020-01-31 00:00,19.24734,72.95483,5.0,39.9,12.3,R0489,Ward_10,31612.0
EVT00801,2022-05-08 00:00,19.00543,72.84144,18.6,71.9,10.9,R0062,Ward_20,6558.0
EVT00802,2023-02-19 00:00,18.98276,72.93669,1.9,1.0,20.9,R0189,Ward_19,48524.0
EVT00803,2020-02-03 00:00,18.89525,72.87283,14.8,53.9,6.7,R0483,Ward_11,34445.0
EVT00804,2022-07-10 00:00,19.23406,72.97759,1.9,8.4,22.1,R0497,Ward_16,39362.0
EVT00805,2019-02-16 00:00,19.092,72.90276,7.3,25.4,17.1,R0461,Ward_5,48277.0
EVT00806,2017-12-24 00:00,19.18264,72.90162,9.4,28.3,17.3,R0312,Ward_8,40685.0
EVT00807,2015-08-19 00:00,18.96964,72.89956,9.2,39.2,8.2,R0450,Ward_4,19269.0
EVT00808,2021-05-07 00:00,18.92934,72.84398,10.2,27.0,12.3,R0308,Ward_24,13374.0
EVT00809,2024-04-15 00:00,19.04979,72.94881,3.3,1.4,18.7,R0364,Ward_5,18253.0
EVT00810,2017-12-01 00:00,19.1811,72.87896,8.4,34.2,15.6,R0167,Ward_12,41259.0
EVT00811,2018-06-22 00:00,19.06302,72.80361,4.0,16.2,23.0,R0248,Ward_11,30278.0
EVT00812,2022-08-28 00:00,19.08452,72.95955,4.6,2.3,5.3,R0472,Ward_20,30294.0
EVT00813,2017-08-07 00:00,18.98825,72.78393,22.2,72.7,13.0,R0258,Ward_10,12487.0
EVT00814,2015-07-15 00:00,19.0204,72.93115,7.8,23.9,7.9,R0104,Ward_5,14876.0
EVT00815,2020-02-21 00:00,18.88153,72.91812,4.7,10.0,2.8,R0238,Ward_5,22390.0
EVT00816,2020-05-24 00:00,19.02281,72.80611,35.5,96.0,18.4,R0055,Ward_9,22852.0
EVT00817,2018-08-10 00:00,18.94911,72.9095,1.3,5.4,4.7,R0065,Ward_11,47810.0
EVT00818,2021-08-11 00:00,18.91957,72.96958,2.7,11.7,12.0,R0072,Ward_11,41607.0
EVT00819,2020-04-13 00:00,19.02001,72.77586,23.7,75.1,15.9,R0202,Ward_6,16398.0
EVT00820,2018-08-02 00:00,19.20443,72.77794,28.2,86.8,8.5,R0387,Ward_19,2065.0
EVT00821,2023-06-02 00:00,19.07468,72.93624,2.9,8.8,4.0,R0032,Ward_3,7082.0
EVT00822,2023-06-02 00:00,18.9109,72.80758,12.9,39.3,6.4,R0386,Ward_12,48619.0
EVT00823,2023-11-01 00:00,19.00526,72.86491,19.4,61.6,2.6,R0205,Ward_18,3201.0
EVT00824,2023-03-16 00:00,19.03654,72.95164,5.8,8.7,4.6,R0421,Ward_3,40737.0
EVT00825,2018-05-04 00:00,19.0494,72.79651,10.7,27.6,6.2,R0028,Ward_21,34208.0
EVT00826,2023-03-27 00:00,18.87969,72.91787,17.9,44.0,6.2,R0021,Ward_2,11028.0
EVT00827,2016-12-15 00:00,18.96307,72.80511,11.4,24.9,12.5,R0165,Ward_13,37823.0
EVT00828,2023-12-31 00:00,19.13811,72.77443,19.5,59.1,7.7,R0012,Ward_22,35766.0
EVT00829,2017-08-28 00:00,19.03598,72.78563,13.8,50.4,14.6,R0106,Ward_8,29179.0
EVT00830,2021-12-08 00:00,18.87286,72.93142,5.9,29.1,21.3,R0260,Ward_6,19919.0
EVT00831,2022-06-14 00:00,18.9309,72.77169,21.5,60.2,18.1,R0144,Ward_9,27858.0
EVT00832,2017-09-03 00:00,19.07435,72.80677,2.0,23.7,18.3,R0131,Ward_11,9869.0
EVT00833,2022-09-16 00:00,19.22917,72.86031,16.6,58.4,7.6,R0014,Ward_15,30208.0
EVT00834,2019-12-18 00:00,19.13056,72.88772,2.4,1.3,5.7,R0057,Ward_2,19434.0
EVT00835,2017-09-20 00:00,18.91269,72.98461,1.4,16.9,5.6,R0291,Ward_24,37389.0
EVT00836,2022-01-24 00:00,19.20317,72.92507,10.1,35.5,19.8,R0184,Ward_15,2813.0
EVT00837,2018-03-30 00:00,19.12045,72.90037,18.7,56.4,6.0,R0012,Ward_10,717.0
EVT00838,2017-09-23 00:00,19.20183,72.96788,0.7,0.0,12.5,R0368,Ward_13,36026.0
EVT00839,2023-11-13 00:00,19.05315,72.85987,9.4,35.3,4.8,R0251,Ward_16,28085.0
EVT00840,2018-03-14 00:00,18.98414,72.99696,0.3,7.6,2.8,R0054,Ward_1,42649.0
EVT00841,2018-06-28 00:00,19.11771,72.96715,2.5,5.9,22.4,R0155,Ward_15,19133.0
EVT00842,2016-01-06 00:00,19.09724,72.80668,16.0,41.3,9.5,R0330,Ward_7,48550.0
EVT00843,2018-07-21 00:00,19.16674,72.85575,8.4,4.2,10.6,R0011,Ward_10,38545.0
EVT00844,2018-05-12 00:00,19.22941,72.83947,8.4,23.0,11.5,R0477,Ward_7,6104.0
EVT00845,2024-04-21 00:00,19.12468,72.98906,0.9,0.0,1.7,R0476,Ward_16,8812.0
EVT00846,2020-07-08 00:00,18.91503,72.93671,1.4,13.1,21.0,R0296,Ward_23,27916.0
EVT00847,2020-10-16 00:00,18.97803,72.93166,2.6,0.9,2.5,R0354,Ward_5,10852.0
EVT00848,2015-10-31 00:00,19.02902,72.85681,12.7,47.0,12.4,R0425,Ward_15,20680.0
EVT00849,2015-11-28 00:00,19.25916,72.90265,5.5,9.4,16.1,R0491,Ward_9,35524.0
EVT00850,2018-05-30 00:00,19.15755,72.81662,5.3,11.3,1.6,R0139,Ward_7,11817.0
EVT00851,2022-09-15 00:00,19.0492,72.77045,12.4,46.7,2.0,R0288,Ward_14,27991.0
EVT00852,2023-06-09 00:00,19.15118,72.95215,2.2,6.4,20.5,R0024,Ward_10,18265.0
EVT00853,2020-09-17 00:00,19.10922,72.87494,13.7,26.4,13.5,R0191,Ward_22,45101.0
EVT00854,2019-01-04 00:00,19.16048,72.89438,4.7,20.7,17.9,R0177,Ward_14,8781.0
EVT00855,2019-04-24 00:00,19.03071,72.87752,2.1,13.3,18.6,R0075,Ward_22,37608.0
EVT00856,2019-06-15 00:00,19.0678,72.89472,13.0,55.5,23.1,R0044,Ward_20,12735.0
EVT00857,2022-08-26 00:00,18.92506,72.98269,1.7,29.0,11.7,R0385,Ward_18,43104.0
EVT00858,2021-02-03 00:00,18.93571,72.77983,19.4,68.6,22.1,R0320,Ward_5,29980.0
EVT00859,2017-03-15 00:00,19.08608,72.96136,2.4,0.9,20.6,R0293,Ward_5,48864.0
EVT00860,2019-11-10 00:00,19.18691,72.95968,5.5,5.8,2.9,R0214,Ward_4,49526.0
EVT00861,2021-11-13 00:00,19.0876,72.8895,7.0,6.6,1.1,R0478,Ward_18,33265.0
EVT00862,2023-05-17 00:00,18.93588,72.82216,11.0,38.8,19.1,R0250,Ward_4,16342.0
EVT00863,2019-11-04 00:00,19.20459,72.85586,6.2,13.9,13.0,R0419,Ward_13,11032.0
EVT00864,2023-11-04 00:00,19.01045,72.86384,22.6,59.8,23.7,R0115,Ward_21,32231.0
EVT00865,2023-11-11 00:00,18.93228,72.92961,2.3,17.0,5.3,R0000,Ward_17,40017.0
EVT00866,2023-03-17 00:00,19.06808,72.98064,3.6,22.0,22.9,R0123,Ward_13,15213.0
EVT00867,2017-07-22 00:00,18.9537,72.9168,2.6,0.0,1.5,R0015,Ward_10,6142.0
EVT00868,2016-03-19 00:00,18.94429,72.9485,3.8,3.4,2.5,R0231,Ward_4,21154.0
EVT00869,2023-03-29 00:00,19.01301,72.86269,23.2,58.6,14.7,R0175,Ward_13,18808.0
EVT00870,2020-10-11 00:00,18.99151,72.91243,11.0,18.2,15.6,R0303,Ward_2,33988.0
EVT00871,2019-05-10 00:00,19.26081,72.885,3.9,1.4,1.7,R0358,Ward_16,43073.0
EVT00872,2016-07-06 00:00,19.0235,72.89397,12.6,40.6,10.7,R0300,Ward_20,44044.0
EVT00873,2015-09-20 00:00,19.24965,72.92752,11.3,21.6,9.7,R0492,Ward_16,37977.0
EVT00874,2016-06-12 00:00,18.90473,72.828,3.6,3.1,2.9,R0370,Ward_23,31602.0
EVT00875,2019-03-13 00:00,18.9076,72.85737,15.6,39.1,6.6,R0240,Ward_2,16211.0
EVT00876,2020-06-22 00:00,19.09105,72.93193,3.2,8.3,6.0,R0210,Ward_4,614.0
EVT00877,2024-03-03 00:00,18.92135,72.96842,7.0,24.0,1.6,R0259,Ward_15,3548.0
EVT00878,2021-10-01 00:00,18.94249,72.83319,8.1,14.3,9.9,R0473,Ward_18,32720.0
EVT00879,2023-03-30 00:00,18.88949,72.9047,5.3,20.3,12.9,R0089,Ward_15,14740.0
EVT00880,2019-02-17 00:00,18.9351,72.83677,18.8,54.7,10.8,R0351,Ward_5,48431.0
EVT00881,2018-03-17 00:00,18.90073,72.88089,9.5,27.2,1.1,R0397,Ward_24,40359.0
EVT00882,2015-11-27 00:00,19.23216,72.94767,2.8,11.9,8.0,R0114,Ward_11,43292.0
EVT00883,2023-06-02 00:00,19.10343,72.88347,18.2,68.0,11.2,R0358,Ward_4,5167.0
EVT00884,2022-03-14 00:00,18.92568,72.94028,2.9,23.4,13.9,R0224,Ward_16,18397.0
EVT00885,2021-04-21 00:00,19.14957,72.77472,47.1,143.8,21.6,R0188,Ward_21,27220.0
EVT00886,2020-04-22 00:00,19.03745,72.77771,26.9,70.6,13.8,R0216,Ward_3,3352.0
EVT00887,2019-06-04 00:00,18.97511,72.98819,0.6,0.0,11.9,R0259,Ward_8,45340.0
EVT00888,2017-03-25 00:00,19.22021,72.79783,10.7,18.6,3.0,R0095,Ward_22,9906.0
EVT00889,2021-08-30 00:00,19.13394,72.89556,2.1,13.5,7.0,R0034,Ward_22,9357.0
EVT00890,2018-01-07 00:00,19.0353,72.89872,3.0,5.2,5.7,R0153,Ward_5,37357.0
EVT00891,2021-02-18 00:00,19.02628,72.85553,13.7,28.7,19.1,R0057,Ward_17,33329.0
EVT00892,2016-12-13 00:00,19.10423,72.77204,15.9,40.1,8.3,R0124,Ward_16,40081.0
EVT00893,2020-10-12 00:00,18.94547,72.87919,6.7,30.0,5.9,R0088,Ward_13,27696.0
EVT00894,2016-03-17 00:00,19.12081,72.9675,0.5,0.0,4.4,R0065,Ward_17,7356.0
EVT00895,2016-03-24 00:00,19.17421,72.87987,4.9,3.5,14.0,R0126,Ward_21,37695.0
EVT00896,2017-12-10 00:00,19.20591,72.8532,44.3,148.6,20.0,R0208,Ward_2,37643.0
EVT00897,2019-11-03 00:00,18.88716,72.84371,9.1,38.5,1.6,R0343,Ward_24,46546.0
EVT00898,2017-12-07 00:00,19.02631,72.90948,5.5,17.8,18.2,R0065,Ward_16,30783.0
EVT00899,2022-08-29 00:00,19.18619,72.97441,3.6,4.2,21.1,R0325,Ward_6,12143.0
EVT00900,2016-04-03 00:00,19.0785,72.88434,0.8,7.5,11.0,R0015,Ward_14,3410.0
EVT00901,2017-01-17 00:00,18.90394,72.97508,2.5,9.3,18.8,R0020,Ward_12,13942.0
EVT00902,2019-03-30 00:00,18.98233,72.91954,11.1,22.8,8.0,R0274,Ward_20,16422.0
EVT00903,2021-02-23 00:00,18.99326,72.98815,0.7,0.0,12.2,R0387,Ward_23,29519.0
EVT00904,2022-02-18 00:00,19.09408,72.9269,1.8,4.9,16.2,R0293,Ward_5,23519.0
EVT00905,2019-04-03 00:00,18.9064,72.88263,3.9,8.8,13.3,R0315,Ward_21,3240.0
EVT00906,2018-08-27 00:00,19.12165,72.98486,1.7,0.0,14.7,R0116,Ward_11,46348.0
EVT00907,2017-07-23 00:00,18.99967,72.82507,48.7,143.1,9.0,R0156,Ward_7,41304.0
EVT00908,2018-05-16 00:00,19.07707,72.86465,8.1,18.8,14.7,R0342,Ward_22,9499.0
EVT00909,2024-05-29 00:00,19.11522,72.95099,11.3,26.7,18.7,R0151,Ward_7,34386.0
EVT00910,2019-01-06 00:00,19.01459,72.89484,10.0,27.7,5.7,R0236,Ward_19,26054.0
EVT00911,2018-09-06 00:00,18.91688,72.93623,3.5,5.9,15.7,R0105,Ward_20,39518.0
EVT00912,2022-09-04 00:00,19.20216,72.81211,5.8,17.7,19.6,R0191,Ward_8,19642.0
EVT00913,2020-07-24 00:00,19.15682,72.98447,1.0,10.1,13.4,R0074,Ward_9,30339.0
EVT00914,2021-08-03 00:00,18.97101,72.9923,1.3,6.1,23.6,R0001,Ward_3,9528.0
EVT00915,2020-07-06 00:00,19.24365,72.9834,0.2,4.6,22.5,R0281,Ward_19,41076.0
EVT00916,2018-05-24 00:00,19.07445,72.86671,3.1,18.6,2.2,R0218,Ward_21,49087.0
EVT00917,2019-10-02 00:00,19.10811,72.87956,17.8,56.3,8.2,R0071,Ward_6,6234.0
EVT00918,2015-11-16 00:00,19.17405,72.99866,0.1,10.0,20.5,R0142,Ward_4,27470.0
EVT00919,2023-09-30 00:00,18.97737,72.95029,3.8,8.9,16.8,R0104,Ward_2,44576.0
EVT00920,2019-03-14 00:00,19.09663,72.77227,29.4,97.2,23.5,R0368,Ward_9,14281.0
EVT00921,2022-03-08 00:00,18.96627,72.8207,31.7,94.2,14.1,R0136,Ward_18,17742.0
EVT00922,2021-12-18 00:00,18.96454,72.77528,4.8,28.3,8.3,R0112,Ward_6,40305.0
EVT00923,2022-04-29 00:00,19.20005,72.81672,24.2,63.1,1.4,R0082,Ward_3,28605.0
EVT00924,2020-11-12 00:00,19.11565,72.99404,0.2,10.9,3.9,R0126,Ward_14,11127.0
EVT00925,2017-05-11 00:00,19.0538,72.8081,20.0,64.9,22.1,R0143,Ward_4,258.0
EVT00926,2022-02-20 00:00,19.13846,72.87009,4.2,2.1,20.5,R0228,Ward_7,11686.0
EVT00927,2020-05-24 00:00,19.20891,72.86396,22.3,56.4,11.2,R0378,Ward_13,42544.0
EVT00928,2023-12-29 00:00,19.17028,72.7753,24.4,56.2,7.2,R0451,Ward_22,24627.0
EVT00929,2019-01-10 00:00,19.18584,72.89051,5.1,13.6,1.5,R0259,Ward_20,19456.0
EVT00930,2017-01-12 00:00,19.04688,72.81726,24.2,68.1,17.2,R0307,Ward_23,34196.0
EVT00931,2017-11-09 00:00,18.93735,72.86292,5.6,11.0,8.2,R0207,Ward_9,12513.0
EVT00932,2022-02-23 00:00,18.98627,72.82311,10.4,22.1,21.2,R0491,Ward_1,34356.0
EVT00933,2016-02-20 00:00,19.09532,72.91846,5.3,29.7,11.4,R0409,Ward_1,19505.0
EVT00934,2020-12-01 00:00,19.00807,72.85762,8.7,33.1,11.0,R0228,Ward_14,4564.0
EVT00935,2019-07-11 00:00,18.97197,72.82257,9.0,28.7,22.0,R0133,Ward_16,7989.0
EVT00936,2021-03-19 00:00,18.95765,72.90466,5.1,18.2,14.8,R0414,Ward_7,42311.0
EVT00937,2023-12-11 00:00,19.26166,72.85385,31.6,89.1,6.3,R0362,Ward_6,4710.0
EVT00938,2016-04-20 00:00,19.14813,72.78151,21.6,74.1,13.1,R0130,Ward_15,7537.0
EVT00939,2017-07-01 00:00,18.92665,72.87026,7.2,29.3,6.3,R0159,Ward_6,26073.0
EVT00940,2015-12-31 00:00,18.96273,72.79122,8.4,34.3,14.2,R0400,Ward_24,8880.0
EVT00941,2017-04-18 00:00,19.08918,72.98666,4.6,17.0,6.4,R0413,Ward_7,30171.0
EVT00942,2018-06-07 00:00,18.90082,72.94775,6.8,7.0,19.8,R0091,Ward_18,6294.0
EVT00943,2023-07-11 00:00,19.05501,72.945,2.9,17.2,5.1,R0273,Ward_6,12358.0
EVT00944,2024-01-03 00:00,18.8735,72.96674,0.8,0.0,7.3,R0416,Ward_1,25096.0
EVT00945,2017-04-15 00:00,19.22794,72.86058,4.2,4.9,2.1,R0079,Ward_5,12172.0
EVT00946,2024-03-12 00:00,19.11359,72.85445,10.7,24.0,7.4,R0125,Ward_15,8840.0
EVT00947,2022-08-04 00:00,18.91395,72.82709,1.5,8.0,14.9,R0021,Ward_3,49145.0
EVT00948,2021-05-06 00:00,18.92436,72.83606,10.1,23.1,19.4,R0346,Ward_13,27561.0
EVT00949,2020-08-24 00:00,19.16049,72.97442,0.2,0.0,23.1,R0482,Ward_17,17761.0
EVT00950,2023-10-26 00:00,19.11221,72.93522,1.5,22.5,10.3,R0128,Ward_17,46850.0
EVT00951,2016-10-30 00:00,18.93676,72.96732,3.3,10.7,19.5,R0105,Ward_3,30030.0
EVT00952,2022-03-11 00:00,19.017,72.83864,10.6,29.3,21.8,R0195,Ward_13,15046.0
EVT00953,2023-10-30 00:00,18.87955,72.88206,15.8,42.2,1.4,R0222,Ward_21,37542.0
EVT00954,2023-12-03 00:00,19.04998,72.9058,5.9,16.5,18.2,R0332,Ward_10,19878.0
EVT00955,2020-05-03 00:00,18.92693,72.97712,3.6,1.5,6.8,R0204,Ward_15,35673.0
EVT00956,2016-11-16 00:00,19.01863,72.81708,14.4,27.3,10.6,R0026,Ward_8,47391.0
EVT00957,2018-09-23 00:00,19.22882,72.98223,2.2,3.0,9.6,R0179,Ward_15,45479.0
EVT00958,2016-04-15 00:00,19.22482,72.97059,2.5,0.0,14.8,R0181,Ward_17,27625.0
EVT00959,2020-10-15 00:00,18.88621,72.99571,0.7,0.9,2.6,R0169,Ward_7,15586.0
EVT00960,2016-07-19 00:00,19.07269,72.77254,2.5,8.9,4.4,R0364,Ward_18,13553.0
EVT00961,2021-04-04 00:00,18.87987,72.8203,6.1,26.2,9.5,R0229,Ward_13,16769.0
EVT00962,2019-01-28 00:00,19.11517,72.84979,6.6,31.9,7.6,R0026,Ward_17,29322.0
EVT00963,2020-04-10 00:00,19.22341,72.94445,1.6,0.5,18.6,R0018,Ward_22,38987.0
EVT00964,2016-03-02 00:00,19.16147,72.90026,7.0,35.1,24.0,R0078,Ward_13,16575.0
EVT00965,2022-07-15 00:00,19.15571,72.93823,3.4,6.7,7.1,R0072,Ward_7,4750.0
EVT00966,2015-11-19 00:00,19.02356,72.86071,10.0,26.7,2.0,R0006,Ward_5,9805.0
EVT00967,2017-02-11 00:00,19.09772,72.86605,23.4,65.5,10.8,R0290,Ward_9,49522.0
EVT00968,2017-03-31 00:00,18.95425,72.99794,0.2,0.0,20.8,R0135,Ward_24,24185.0
EVT00969,2017-04-09 00:00,18.89644,72.87771,10.0,14.6,22.3,R0252,Ward_4,4090.0
EVT00970,2022-05-01 00:00,19.05384,72.97686,0.6,0.0,17.7,R0190,Ward_16,47788.0
EVT00971,2023-09-26 00:00,18.97323,72.89847,10.5,22.3,8.6,R0340,Ward_11,26383.0
EVT00972,2022-01-10 00:00,19.1371,72.96213,2.3,5.6,13.0,R0142,Ward_20,38937.0
EVT00973,2020-04-12 00:00,18.96812,72.95743,1.4,0.0,12.1,R0168,Ward_17,15098.0
EVT00974,2015-12-28 00:00,19.2591,72.998,0.1,0.0,22.9,R0153,Ward_9,5414.0
EVT00975,2024-03-14 00:00,18.92919,72.82143,18.6,37.3,6.0,R0489,Ward_8,23271.0
EVT00976,2021-06-29 00:00,18.9313,72.79268,5.2,12.3,12.6,R0211,Ward_24,20053.0
EVT00977,2018-02-18 00:00,19.09663,72.83879,19.5,50.3,4.7,R0246,Ward_22,3409.0
EVT00978,2020-04-19 00:00,18.99558,72.97454,1.7,12.9,10.3,R0221,Ward_5,20770.0
EVT00979,2019-07-27 00:00,19.26134,72.84677,13.0,39.5,3.7,R0120,Ward_16,43967.0
EVT00980,2022-01-05 00:00,19.06674,72.9904,0.3,10.0,5.9,R0220,Ward_8,14395.0
EVT00981,2017-03-14 00:00,19.11423,72.80793,5.8,25.2,14.8,R0303,Ward_13,42675.0
EVT00982,2023-09-07 00:00,18.91026,72.78893,7.0,14.5,1.2,R0276,Ward_14,24683.0
EVT00983,2023-03-27 00:00,18.90693,72.99311,0.3,0.0,15.9,R0026,Ward_1,23613.0
EVT00984,2019-07-12 00:00,18.88307,72.83703,8.0,21.0,16.6,R0470,Ward_23,17927.0
EVT00985,2018-11-20 00:00,19.0988,72.7793,49.5,162.4,8.6,R0019,Ward_19,4209.0
EVT00986,2017-07-27 00:00,18.88581,72.77005,22.9,71.7,19.2,R0459,Ward_13,41227.0
EVT00987,2018-09-06 00:00,19.06614,72.83149,14.8,43.7,15.2,R0269,Ward_3,41607.0
EVT00988,2022-03-18 00:00,18.98378,72.78494,6.9,0.4,20.6,R0080,Ward_21,38826.0
EVT00989,2017-12-03 00:00,19.07596,72.88418,17.5,48.0,16.8,R0016,Ward_13,42623.0
EVT00990,2020-06-27 00:00,19.136,72.92983,4.1,17.9,9.3,R0260,Ward_10,14753.0
EVT00991,2018-01-19 00:00,19.15226,72.86225,7.1,27.0,19.3,R0433,Ward_10,33346.0
EVT00992,2023-04-20 00:00,18.95422,72.8761,11.8,33.7,4.6,R0040,Ward_2,29425.0
EVT00993,2020-06-12 00:00,18.91709,72.79477,7.7,22.0,3.9,R0370,Ward_3,14196.0
EVT00994,2018-02-04 00:00,19.00309,72.84359,24.4,56.4,17.5,R0222,Ward_14,6219.0
EVT00995,2021-08-09 00:00,19.12772,72.98679,0.6,0.0,17.8,R0154,Ward_23,10568.0
EVT00996,2017-03-03 00:00,19.05929,72.77778,23.8,63.0,10.0,R0176,Ward_3,2541.0
EVT00997,2019-10-13 00:00,19.20645,72.95483,3.6,15.9,5.3,R0254,Ward_15,32951.0
EVT00998,2019-01-16 00:00,19.029,72.9331,8.4,30.2,11.3,R0417,Ward_11,37290.0
EVT00999,2023-11-04 00:00,19.15295,72.92143,3.6,0.0,14.0,R0358,Ward_6,471.0
EVT01000,2020-01-29 00:00,19.18328,72.98949,0.2,0.0,3.1,R0448,Ward_11,7494.0
EVT01001,2022-03-09 00:00,19.22369,72.82521,24.2,64.6,12.4,R0142,Ward_7,36067.0
EVT01002,2022-06-30 00:00,19.03715,72.9473,4.4,10.6,9.3,R0175,Ward_20,18714.0
EVT01003,2021-01-12 00:00,18.87109,72.88104,4.8,9.7,5.6,R0075,Ward_11,34050.0
EVT01004,2018-06-25 00:00,19.21311,72.94113,27.0,89.0,13.2,R0455,Ward_17,49682.0
EVT01005,2020-04-16 00:00,19.11499,72.91081,6.0,11.8,18.7,R0374,Ward_2,22802.0
EVT01006,2021-06-15 00:00,19.15764,72.89584,2.7,0.0,23.9,R0233,Ward_2,14296.0
EVT01007,2024-04-17 00:00,18.87717,72.90554,23.5,88.4,2.4,R0424,Ward_14,46460.0
EVT01008,2018-01-01 00:00,19.23564,72.91001,12.3,33.7,22.2,R0427,Ward_19,11223.0
EVT01009,2015-11-06 00:00,18.97588,72.97505,2.4,0.0,19.8,R0342,Ward_19,12782.0
EVT01010,2015-11-14 00:00,18.97615,72.89207,10.9,37.6,6.1,R0420,Ward_15,12025.0
EVT01011,2016-04-07 00:00,18.8709,72.78099,10.2,24.0,19.5,R0140,Ward_18,40740.0
EVT01012,2021-01-15 00:00,19.08862,72.86585,13.5,36.2,21.0,R0375,Ward_21,39421.0
EVT01013,2020-12-25 00:00,19.17756,72.92256,3.1,7.2,23.7,R0109,Ward_18,33098.0
EVT01014,2018-01-17 00:00,18.98502,72.79665,6.7,23.8,22.3,R0199,Ward_18,36313.0
EVT01015,2015-07-29 00:00,18.94089,72.9209,2.5,12.5,16.8,R0040,Ward_11,32377.0
EVT01016,2016-11-13 00:00,19.24863,72.77476,17.4,33.8,22.4,R0374,Ward_9,8534.0
EVT01017,2017-03-24 00:00,18.98693,72.82913,3.2,3.4,21.8,R0104,Ward_24,8279.0
EVT01018,2018-11-19 00:00,18.90904,72.9843,3.1,0.0,24.0,R0354,Ward_18,31987.0
EVT01019,2016-10-10 00:00,18.90049,72.80578,4.1,17.8,20.6,R0001,Ward_8,3393.0
EVT01020,2018-06-11 00:00,19.17814,72.94444,14.2,38.4,23.2,R0058,Ward_15,16943.0
EVT01021,2021-05-29 00:00,19.07019,72.96209,2.5,10.8,11.7,R0062,Ward_16,33433.0
EVT01022,2024-04-05 00:00,18.98132,72.78915,5.3,29.9,3.1,R0090,Ward_13,40349.0
EVT01023,2015-08-14 00:00,19.08812,72.82756,3.2,13.6,22.0,R0317,Ward_3,49607.0
EVT01024,2021-04-08 00:00,18.93492,72.84868,3.5,0.3,19.8,R0273,Ward_7,23987.0
EVT01025,2015-10-01 00:00,19.23989,72.91526,4.3,11.0,8.8,R0199,Ward_14,5268.0
EVT01026,2017-10-17 00:00,19.07497,72.95672,4.8,14.1,4.9,R0317,Ward_21,24223.0
EVT01027,2023-10-07 00:00,19.10454,72.93039,1.9,15.6,6.2,R0336,Ward_16,27917.0
EVT01028,2019-07-20 00:00,19.05314,72.84411,10.7,21.8,5.6,R0021,Ward_2,22700.0
EVT01029,2022-11-13 00:00,18.87149,72.85175,14.8,39.4,22.5,R0332,Ward_11,20835.0
EVT01030,2020-08-11 00:00,19.20501,72.993,0.3,0.0,3.0,R0431,Ward_4,29773.0
